10:16:41.253	LOCATION	user_Vozhoxaco	wall	ORIGIN(x,y,z):	-1.560934	0.02387144	1.017411	Direction(x,y,z):	0.3913883	-0.2133203	0.8951589
10:16:41.352	LOCATION	user_Vozhoxaco	wall 4	ORIGIN(x,y,z):	-1.561636	0.02237123	1.015202	Direction(x,y,z):	0.4146821	-0.2433364	0.8768274
10:16:41.571	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.572584	0.01443877	0.9963627	Direction(x,y,z):	0.4934509	-0.3574364	0.7929347
10:16:41.946	LOCATION	user_Vozhoxaco	glass	ORIGIN(x,y,z):	-1.680624	0.0004016732	0.7504245	Direction(x,y,z):	0.6968677	-0.6627161	-0.274195
10:16:41.968	LOCATION	user_Vozhoxaco	floor	ORIGIN(x,y,z):	-1.681088	0.0002944256	0.7498192	Direction(x,y,z):	0.7026091	-0.6615864	-0.262
10:16:42.894	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.9061769	-0.07810948	0.5557146	Direction(x,y,z):	-0.254105	-0.8692836	-0.4240007
10:16:43.115	LOCATION	user_Vozhoxaco	metal	ORIGIN(x,y,z):	-1.586769	-0.02085957	0.8087084	Direction(x,y,z):	0.05418276	-0.8302692	-0.5547227
10:16:43.192	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.9040206	-0.07876512	0.5543391	Direction(x,y,z):	-0.243102	-0.8703694	-0.4282038
10:16:43.412	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.8984342	-0.07993903	0.5527537	Direction(x,y,z):	-0.2417422	-0.8735855	-0.4223851
10:16:44.066	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.8916077	-0.07023202	0.5894651	Direction(x,y,z):	0.03844604	-0.8974634	-0.4394103
10:16:45.886	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	0.8884926	-0.07662873	0.5748766	Direction(x,y,z):	0.1874343	-0.8380021	-0.5124654
10:16:45.986	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	0.8887841	-0.07616928	0.5741725	Direction(x,y,z):	0.1845345	-0.8398691	-0.5104576
10:16:46.598	LOCATION	user_Vozhoxaco	glass	ORIGIN(x,y,z):	-1.416559	-0.01771288	1.023959	Direction(x,y,z):	0.4491708	-0.6645491	-0.5971767
10:16:47.590	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.374882	-0.047411	0.7339342	Direction(x,y,z):	-0.5572135	-0.7832042	-0.27587
10:16:47.887	LOCATION	user_Fomyvizha	glass	ORIGIN(x,y,z):	1.494678	-0.05749042	0.8362543	Direction(x,y,z):	-0.4255572	-0.7926445	-0.4365957
10:16:48.365	LOCATION	user_Fomyvizha	floor	ORIGIN(x,y,z):	1.547028	-0.04596623	0.8347235	Direction(x,y,z):	-0.4410941	-0.7775626	-0.4481433
